dates,results,locations,game_nums,opponent,date_diff,rest,opp_date_diff,opp_rest,rest_diff,abbrv
2018-02-01,Loss,Home,54,HOU,2,1,2.0,1.0,0.0,SAS
2018-02-03,Loss,Home,55,UTA,2,1,2.0,1.0,0.0,SAS
2018-02-07,Win,Away,56,PHO,4,3,1.0,0.0,3.0,SAS
2018-02-10,Loss,Away,57,GSW,3,2,2.0,1.0,1.0,SAS
2018-02-12,Loss,Away,58,UTA,2,1,2.0,1.0,0.0,SAS
2018-02-13,Loss,Away,59,DEN,1,0,8.0,7.0,-7.0,SAS
2018-02-23,Loss,Away,60,DEN,10,9,2.0,1.0,8.0,SAS
2018-02-25,Win,Away,61,CLE,2,1,2.0,1.0,0.0,SAS
2018-02-28,Loss,Home,62,NOP,3,2,4.0,3.0,-1.0,SAS
2018-03-03,Loss,Home,63,LAL,3,2,2.0,1.0,1.0,SAS
2018-03-05,Win,Home,64,MEM,2,1,2.0,1.0,0.0,SAS
2018-03-08,Loss,Away,65,GSW,3,2,2.0,1.0,1.0,SAS
2018-03-10,Loss,Away,66,OKC,2,1,3.0,2.0,-1.0,SAS
2018-03-12,Loss,Away,67,HOU,2,1,1.0,0.0,1.0,SAS
2018-03-13,Win,Home,68,ORL,1,0,3.0,2.0,-2.0,SAS
2018-03-15,Win,Home,69,NOP,2,1,2.0,1.0,0.0,SAS
2018-03-17,Win,Home,70,MIN,2,1,4.0,3.0,-2.0,SAS
2018-03-19,Win,Home,71,GSW,2,1,2.0,1.0,0.0,SAS
2018-03-21,Win,Home,72,WAS,2,1,2.0,1.0,0.0,SAS
2018-03-23,Win,Home,73,UTA,2,1,1.0,0.0,1.0,SAS
2018-03-25,Loss,Away,74,MIL,2,1,2.0,1.0,0.0,SAS
2018-03-27,Loss,Away,75,WAS,2,1,2.0,1.0,0.0,SAS
2018-03-29,Win,Home,76,OKC,2,1,4.0,3.0,-2.0,SAS
2018-04-01,Win,Home,77,HOU,3,2,2.0,1.0,1.0,SAS
2018-04-03,Loss,Away,78,LAC,2,1,2.0,1.0,0.0,SAS
2018-04-04,Loss,Away,79,LAL,1,0,2.0,1.0,-1.0,SAS
2018-04-07,Win,Home,80,POR,3,2,2.0,1.0,1.0,SAS
2018-04-09,Win,Home,81,SAC,2,1,3.0,2.0,-1.0,SAS
2018-04-11,Loss,Away,82,NOP,2,1,2.0,1.0,0.0,SAS
2017-10-19,Loss,Away,1,TOR,10,9,10.0,9.0,0.0,CHI
2017-10-21,Loss,Home,2,SAS,2,1,3.0,2.0,-1.0,CHI
2017-10-24,Loss,Away,3,CLE,3,2,1.0,0.0,2.0,CHI
2017-10-26,Win,Home,4,ATL,2,1,1.0,0.0,1.0,CHI
2017-10-28,Loss,Home,5,OKC,2,1,2.0,1.0,0.0,CHI
2017-11-01,Loss,Away,6,MIA,4,3,2.0,1.0,2.0,CHI
2017-11-03,Win,Away,7,ORL,2,1,1.0,0.0,1.0,CHI
2017-11-04,Loss,Home,8,NOP,1,0,2.0,1.0,-1.0,CHI
2017-11-07,Loss,Away,9,TOR,3,2,2.0,1.0,1.0,CHI
2017-11-10,Loss,Home,10,IND,3,2,2.0,1.0,1.0,CHI
2017-11-11,Loss,Away,11,SAS,1,0,2.0,1.0,-1.0,CHI
2017-11-15,Loss,Away,12,OKC,4,3,1.0,0.0,3.0,CHI
2017-11-17,Win,Home,13,CHO,2,1,5.0,4.0,-3.0,CHI
2017-11-19,Loss,Away,14,PHO,2,1,1.0,0.0,1.0,CHI
2017-11-21,Loss,Away,15,LAL,2,1,2.0,1.0,0.0,CHI
2017-11-22,Loss,Away,16,UTA,1,0,2.0,1.0,-1.0,CHI
2017-11-24,Loss,Away,17,GSW,2,1,1.0,0.0,1.0,CHI
2017-11-26,Loss,Home,18,MIA,2,1,2.0,1.0,0.0,CHI
2017-11-28,Loss,Home,19,PHO,2,1,3.0,2.0,-1.0,CHI
2017-11-30,Loss,Away,20,DEN,2,1,4.0,3.0,-2.0,CHI
2017-12-01,Loss,Home,21,SAC,1,0,1.0,0.0,0.0,CHI
2017-12-04,Loss,Home,22,CLE,3,2,2.0,1.0,1.0,CHI
2017-12-06,Loss,Away,23,IND,2,1,2.0,1.0,0.0,CHI
2017-12-08,Win,Away,24,CHO,2,1,2.0,1.0,0.0,CHI
2017-12-09,Win,Home,25,NYK,1,0,3.0,2.0,-2.0,CHI
2017-12-11,Win,Home,26,BOS,2,1,2.0,1.0,0.0,CHI
2017-12-13,Win,Home,27,UTA,2,1,2.0,1.0,0.0,CHI
2017-12-15,Win,Away,28,MIL,2,1,1.0,0.0,1.0,CHI
2017-12-18,Win,Home,29,PHI,3,2,3.0,2.0,0.0,CHI
2017-12-20,Win,Home,30,ORL,2,1,2.0,1.0,0.0,CHI
2017-12-21,Loss,Away,31,CLE,1,0,1.0,0.0,0.0,CHI
2017-12-23,Loss,Away,32,BOS,2,1,1.0,0.0,1.0,CHI
2017-12-26,Win,Away,33,MIL,3,2,2.0,1.0,1.0,CHI
2017-12-27,Win,Home,34,NYK,1,0,2.0,1.0,-1.0,CHI
2017-12-29,Win,Home,35,IND,2,1,1.0,0.0,1.0,CHI
2017-12-31,Loss,Away,36,WAS,2,1,2.0,1.0,0.0,CHI
2018-01-01,Loss,Home,37,POR,1,0,1.0,0.0,0.0,CHI
2018-01-03,Loss,Home,38,TOR,2,1,3.0,2.0,-1.0,CHI
2018-01-05,Win,Away,39,DAL,2,1,3.0,2.0,-1.0,CHI
2018-01-06,Loss,Away,40,IND,1,0,2.0,1.0,-1.0,CHI
2018-01-08,Loss,Home,41,HOU,2,1,2.0,1.0,0.0,CHI
2018-01-10,Win,Away,42,NYK,2,1,2.0,1.0,0.0,CHI
2018-01-13,Win,Home,43,DET,3,2,2.0,1.0,1.0,CHI
2018-01-15,Win,Home,44,MIA,2,1,2.0,1.0,0.0,CHI
2018-01-17,Loss,Home,45,GSW,2,1,2.0,1.0,0.0,CHI
2018-01-20,Win,Away,46,ATL,3,2,2.0,1.0,1.0,CHI
2018-01-22,Loss,Away,47,NOP,2,1,2.0,1.0,0.0,CHI
2018-01-24,Loss,Away,48,PHI,2,1,2.0,1.0,0.0,CHI
2018-01-26,Loss,Home,49,LAL,2,1,2.0,1.0,0.0,CHI
2018-01-28,Loss,Home,50,MIL,2,1,3.0,2.0,-1.0,CHI
2018-01-31,Loss,Away,51,POR,3,2,1.0,0.0,2.0,CHI
2018-02-03,Loss,Away,52,LAC,3,2,2.0,1.0,1.0,CHI
2018-02-05,Loss,Away,53,SAC,2,1,2.0,1.0,0.0,CHI
2018-02-09,Win,Home,54,MIN,4,3,1.0,0.0,3.0,CHI
2018-02-10,Loss,Home,55,WAS,1,0,2.0,1.0,-1.0,CHI
2018-02-12,Win,Home,56,ORL,2,1,2.0,1.0,0.0,CHI
2018-02-14,Loss,Home,57,TOR,2,1,1.0,0.0,1.0,CHI
2018-02-22,Loss,Home,58,PHI,8,7,1.0,0.0,7.0,CHI
2018-02-24,Loss,Away,59,MIN,2,1,2.0,1.0,0.0,CHI
2018-02-26,Loss,Away,60,BRK,2,1,8.0,7.0,-6.0,CHI
2018-02-27,Loss,Away,61,CHO,1,0,2.0,1.0,-1.0,CHI
2018-03-02,Win,Home,62,DAL,3,2,2.0,1.0,1.0,CHI
2018-03-05,Loss,Home,63,BOS,3,2,2.0,1.0,1.0,CHI
2018-03-07,Win,Home,64,MEM,2,1,2.0,1.0,0.0,CHI
2018-03-09,Loss,Away,65,DET,2,1,2.0,1.0,0.0,CHI
2018-03-11,Win,Away,66,ATL,2,1,3.0,2.0,-1.0,CHI
2018-03-13,Loss,Home,67,LAC,2,1,2.0,1.0,0.0,CHI
2018-03-15,Win,Away,68,MEM,2,1,3.0,2.0,-1.0,CHI
2018-03-17,Loss,Home,69,CLE,2,1,2.0,1.0,0.0,CHI
2018-03-19,Loss,Away,70,NYK,2,1,2.0,1.0,0.0,CHI
2018-03-21,Loss,Home,71,DEN,2,1,2.0,1.0,0.0,CHI
2018-03-23,Loss,Home,72,MIL,2,1,2.0,1.0,0.0,CHI
2018-03-24,Loss,Away,73,DET,1,0,2.0,1.0,-1.0,CHI
2018-03-27,Loss,Away,74,HOU,3,2,1.0,0.0,2.0,CHI
2018-03-29,Loss,Away,75,MIA,2,1,2.0,1.0,0.0,CHI
2018-03-30,Win,Away,76,ORL,1,0,2.0,1.0,-1.0,CHI
2018-04-01,Win,Home,77,WAS,2,1,1.0,0.0,1.0,CHI
2018-04-03,Win,Home,78,CHO,2,1,1.0,0.0,1.0,CHI
2018-04-06,Loss,Away,79,BOS,3,2,2.0,1.0,1.0,CHI
2018-04-07,Loss,Home,80,BRK,1,0,2.0,1.0,-1.0,CHI
2018-04-09,Loss,Away,81,BRK,2,1,2.0,1.0,0.0,CHI
2018-04-11,Loss,Home,82,DET,2,1,2.0,1.0,0.0,CHI
2017-10-17,Win,Away,1,GSW,10,9,10.0,9.0,0.0,HOU
2017-10-18,Win,Away,2,SAC,1,0,2.0,1.0,-1.0,HOU
2017-10-21,Win,Home,3,DAL,3,2,1.0,0.0,2.0,HOU
2017-10-23,Loss,Home,4,MEM,2,1,2.0,1.0,0.0,HOU
2017-10-25,Win,Away,5,PHI,2,1,2.0,1.0,0.0,HOU
2017-10-27,Win,Away,6,CHO,2,1,2.0,1.0,0.0,HOU
2017-10-28,Loss,Away,7,MEM,1,0,2.0,1.0,-1.0,HOU
2017-10-30,Loss,Home,8,PHI,2,1,2.0,1.0,0.0,HOU
2017-11-01,Win,Away,9,NYK,2,1,2.0,1.0,0.0,HOU
2017-11-03,Win,Away,10,ATL,2,1,2.0,1.0,0.0,HOU
2017-11-05,Win,Home,11,UTA,2,1,2.0,1.0,0.0,HOU
2017-11-09,Win,Home,12,CLE,4,3,2.0,1.0,2.0,HOU
2017-11-11,Win,Home,13,MEM,2,1,2.0,1.0,0.0,HOU
2017-11-12,Win,Away,14,IND,1,0,2.0,1.0,-1.0,HOU
2017-11-14,Loss,Home,15,TOR,2,1,2.0,1.0,0.0,HOU
2017-11-16,Win,Away,16,PHO,2,1,3.0,2.0,-1.0,HOU
2017-11-18,Win,Away,17,MEM,2,1,2.0,1.0,0.0,HOU
2017-11-22,Win,Home,18,DEN,4,3,2.0,1.0,2.0,HOU
2017-11-25,Win,Home,19,NYK,3,2,1.0,0.0,2.0,HOU
2017-11-27,Win,Home,20,BRK,2,1,1.0,0.0,1.0,HOU
2017-11-29,Win,Home,21,IND,2,1,2.0,1.0,0.0,HOU
2017-12-03,Win,Away,22,LAL,4,3,3.0,2.0,1.0,HOU
2017-12-07,Win,Away,23,UTA,4,3,1.0,0.0,3.0,HOU
2017-12-09,Win,Away,24,POR,2,1,3.0,2.0,-1.0,HOU
2017-12-11,Win,Home,25,NOP,2,1,2.0,1.0,0.0,HOU
2017-12-13,Win,Home,26,CHO,2,1,2.0,1.0,0.0,HOU
2017-12-15,Win,Home,27,SAS,2,1,1.0,0.0,1.0,HOU
2017-12-16,Win,Home,28,MIL,1,0,1.0,0.0,0.0,HOU
2017-12-18,Win,Home,29,UTA,2,1,2.0,1.0,0.0,HOU
2017-12-20,Loss,Home,30,LAL,2,1,2.0,1.0,0.0,HOU
2017-12-22,Loss,Home,31,LAC,2,1,2.0,1.0,0.0,HOU
2017-12-25,Loss,Away,32,OKC,3,2,2.0,1.0,1.0,HOU
2017-12-28,Loss,Away,33,BOS,3,2,2.0,1.0,1.0,HOU
2017-12-29,Loss,Away,34,WAS,1,0,2.0,1.0,-1.0,HOU
2017-12-31,Win,Home,35,LAL,2,1,2.0,1.0,0.0,HOU
2018-01-03,Win,Away,36,ORL,3,2,2.0,1.0,1.0,HOU
2018-01-04,Loss,Home,37,GSW,1,0,1.0,0.0,0.0,HOU
2018-01-06,Loss,Away,38,DET,2,1,1.0,0.0,1.0,HOU
2018-01-08,Win,Away,39,CHI,2,1,2.0,1.0,0.0,HOU
2018-01-10,Win,Home,40,POR,2,1,2.0,1.0,0.0,HOU
2018-01-12,Win,Away,41,PHO,2,1,2.0,1.0,0.0,HOU
2018-01-15,Loss,Away,42,LAC,3,2,2.0,1.0,1.0,HOU
2018-01-18,Win,Home,43,MIN,3,2,2.0,1.0,1.0,HOU
2018-01-20,Win,Home,44,GSW,2,1,1.0,0.0,1.0,HOU
2018-01-22,Win,Home,45,MIA,2,1,2.0,1.0,0.0,HOU
2018-01-24,Win,Away,46,DAL,2,1,4.0,3.0,-2.0,HOU
2018-01-26,Loss,Away,47,NOP,2,1,2.0,1.0,0.0,HOU
2018-01-28,Win,Home,48,PHO,2,1,2.0,1.0,0.0,HOU
2018-01-30,Win,Home,49,ORL,2,1,3.0,2.0,-1.0,HOU
2018-02-01,Win,Away,50,SAS,2,1,1.0,0.0,1.0,HOU
2018-02-03,Win,Away,51,CLE,2,1,3.0,2.0,-1.0,HOU
2018-02-06,Win,Away,52,BRK,3,2,1.0,0.0,2.0,HOU
2018-02-07,Win,Away,53,MIA,1,0,1.0,0.0,0.0,HOU
2018-02-09,Win,Home,54,DEN,2,1,2.0,1.0,0.0,HOU
2018-02-11,Win,Home,55,DAL,2,1,3.0,2.0,-1.0,HOU
2018-02-13,Win,Away,56,MIN,2,1,2.0,1.0,0.0,HOU
2018-02-14,Win,Home,57,SAC,1,0,1.0,0.0,0.0,HOU
2018-02-23,Win,Home,58,MIN,9,8,2.0,1.0,7.0,HOU
2018-02-25,Win,Away,59,DEN,2,1,8.0,7.0,-6.0,HOU
2018-02-26,Win,Away,60,UTA,1,0,1.0,0.0,0.0,HOU
2018-02-28,Win,Away,61,LAC,2,1,2.0,1.0,0.0,HOU
2018-03-03,Win,Home,62,BOS,3,2,2.0,1.0,1.0,HOU
2018-03-06,Win,Away,63,OKC,3,2,2.0,1.0,1.0,HOU
2018-03-07,Win,Away,64,MIL,1,0,1.0,0.0,0.0,HOU
2018-03-09,Loss,Away,65,TOR,2,1,2.0,1.0,0.0,HOU
2018-03-11,Win,Away,66,DAL,2,1,4.0,3.0,-2.0,HOU
2018-03-12,Win,Home,67,SAS,1,0,2.0,1.0,-1.0,HOU
2018-03-15,Win,Home,68,LAC,3,2,1.0,0.0,2.0,HOU
2018-03-17,Win,Away,69,NOP,2,1,2.0,1.0,0.0,HOU
2018-03-18,Win,Away,70,MIN,1,0,4.0,3.0,-3.0,HOU
2018-03-20,Win,Away,71,POR,2,1,2.0,1.0,0.0,HOU
2018-03-22,Win,Home,72,DET,2,1,2.0,1.0,0.0,HOU
2018-03-24,Win,Home,73,NOP,2,1,1.0,0.0,1.0,HOU
2018-03-25,Win,Home,74,ATL,1,0,2.0,1.0,-1.0,HOU
2018-03-27,Win,Home,75,CHI,2,1,2.0,1.0,0.0,HOU
2018-03-30,Win,Home,76,PHO,3,2,2.0,1.0,1.0,HOU
2018-04-01,Loss,Away,77,SAS,2,1,3.0,2.0,-1.0,HOU
2018-04-03,Win,Home,78,WAS,2,1,2.0,1.0,0.0,HOU
2018-04-05,Win,Home,79,POR,2,1,2.0,1.0,0.0,HOU
2018-04-07,Loss,Home,80,OKC,2,1,4.0,3.0,-2.0,HOU
2018-04-10,Win,Away,81,LAL,3,2,2.0,1.0,1.0,HOU
2018-04-11,Loss,Away,82,SAC,1,0,2.0,1.0,-1.0,HOU
2017-10-18,Loss,Away,1,DET,10,9,10.0,9.0,0.0,CHO
2017-10-20,Win,Home,2,ATL,2,1,2.0,1.0,0.0,CHO
2017-10-23,Loss,Away,3,MIL,3,2,1.0,0.0,2.0,CHO
2017-10-25,Win,Home,4,DEN,2,1,2.0,1.0,0.0,CHO
2017-10-27,Loss,Home,5,HOU,2,1,2.0,1.0,0.0,CHO
2017-10-29,Win,Home,6,ORL,2,1,2.0,1.0,0.0,CHO
2017-10-30,Win,Away,7,MEM,1,0,2.0,1.0,-1.0,CHO
2017-11-01,Win,Home,8,MIL,2,1,1.0,0.0,1.0,CHO
2017-11-03,Loss,Away,9,SAS,2,1,1.0,0.0,1.0,CHO
2017-11-05,Loss,Away,10,MIN,2,1,1.0,0.0,1.0,CHO
2017-11-07,Loss,Away,11,NYK,2,1,1.0,0.0,1.0,CHO
2017-11-10,Loss,Away,12,BOS,3,2,2.0,1.0,1.0,CHO
2017-11-15,Loss,Home,13,CLE,5,4,2.0,1.0,3.0,CHO
2017-11-17,Loss,Away,14,CHI,2,1,2.0,1.0,0.0,CHO
2017-11-18,Win,Home,15,LAC,1,0,1.0,0.0,0.0,CHO
2017-11-20,Win,Home,16,MIN,2,1,2.0,1.0,0.0,CHO
2017-11-22,Win,Home,17,WAS,2,1,1.0,0.0,1.0,CHO
2017-11-24,Loss,Away,18,CLE,2,1,2.0,1.0,0.0,CHO
2017-11-25,Loss,Home,19,SAS,1,0,3.0,2.0,-2.0,CHO
2017-11-29,Loss,Away,20,TOR,4,3,4.0,3.0,0.0,CHO
2017-12-01,Loss,Away,21,MIA,2,1,1.0,0.0,1.0,CHO
2017-12-04,Win,Home,22,ORL,3,2,2.0,1.0,1.0,CHO
2017-12-06,Loss,Home,23,GSW,2,1,2.0,1.0,0.0,CHO
2017-12-08,Loss,Home,24,CHI,2,1,2.0,1.0,0.0,CHO
2017-12-09,Loss,Home,25,LAL,1,0,2.0,1.0,-1.0,CHO
2017-12-11,Win,Away,26,OKC,2,1,2.0,1.0,0.0,CHO
2017-12-13,Loss,Away,27,HOU,2,1,2.0,1.0,0.0,CHO
2017-12-15,Loss,Home,28,MIA,2,1,2.0,1.0,0.0,CHO
2017-12-16,Loss,Home,29,POR,1,0,1.0,0.0,0.0,CHO
2017-12-18,Win,Home,30,NYK,2,1,2.0,1.0,0.0,CHO
2017-12-20,Loss,Home,31,TOR,2,1,2.0,1.0,0.0,CHO
2017-12-22,Loss,Away,32,MIL,2,1,3.0,2.0,-1.0,CHO
2017-12-23,Win,Home,33,MIL,1,0,2.0,1.0,-1.0,CHO
2017-12-27,Loss,Home,34,BOS,4,3,2.0,1.0,2.0,CHO
2017-12-29,Win,Away,35,GSW,2,1,2.0,1.0,0.0,CHO
2017-12-31,Loss,Away,36,LAC,2,1,2.0,1.0,0.0,CHO
2018-01-02,Win,Away,37,SAC,2,1,2.0,1.0,0.0,CHO
2018-01-05,Win,Away,38,LAL,3,2,2.0,1.0,1.0,CHO
2018-01-10,Loss,Home,39,DAL,5,4,3.0,2.0,2.0,CHO
2018-01-12,Win,Home,40,UTA,2,1,2.0,1.0,0.0,CHO
2018-01-13,Loss,Home,41,OKC,1,0,2.0,1.0,-1.0,CHO
2018-01-15,Win,Away,42,DET,2,1,2.0,1.0,0.0,CHO
2018-01-17,Win,Home,43,WAS,2,1,1.0,0.0,1.0,CHO
2018-01-20,Loss,Home,44,MIA,3,2,2.0,1.0,1.0,CHO
2018-01-22,Win,Home,45,SAC,2,1,2.0,1.0,0.0,CHO
2018-01-24,Loss,Home,46,NOP,2,1,2.0,1.0,0.0,CHO
2018-01-26,Win,Home,47,ATL,2,1,2.0,1.0,0.0,CHO
2018-01-27,Loss,Away,48,MIA,1,0,3.0,2.0,-2.0,CHO
2018-01-29,Loss,Away,49,IND,2,1,2.0,1.0,0.0,CHO
2018-01-31,Win,Away,50,ATL,2,1,2.0,1.0,0.0,CHO
2018-02-02,Win,Home,51,IND,2,1,2.0,1.0,0.0,CHO
2018-02-04,Win,Away,52,PHO,2,1,2.0,1.0,0.0,CHO
2018-02-05,Loss,Away,53,DEN,1,0,2.0,1.0,-1.0,CHO
2018-02-08,Loss,Away,54,POR,3,2,1.0,0.0,2.0,CHO
2018-02-09,Loss,Away,55,UTA,1,0,2.0,1.0,-1.0,CHO
2018-02-11,Loss,Home,56,TOR,2,1,2.0,1.0,0.0,CHO
2018-02-14,Win,Away,57,ORL,3,2,2.0,1.0,1.0,CHO
2018-02-22,Win,Home,58,BRK,8,7,2.0,1.0,6.0,CHO
2018-02-23,Win,Away,59,WAS,1,0,1.0,0.0,0.0,CHO
2018-02-25,Win,Home,60,DET,2,1,1.0,0.0,1.0,CHO
2018-02-27,Win,Home,61,CHI,2,1,1.0,0.0,1.0,CHO
2018-02-28,Loss,Away,62,BOS,1,0,2.0,1.0,-1.0,CHO
2018-03-02,Loss,Away,63,PHI,2,1,2.0,1.0,0.0,CHO
2018-03-04,Loss,Away,64,TOR,2,1,1.0,0.0,1.0,CHO
2018-03-06,Loss,Home,65,PHI,2,1,3.0,2.0,-1.0,CHO
2018-03-08,Loss,Home,66,BRK,2,1,2.0,1.0,0.0,CHO
2018-03-10,Win,Home,67,PHO,2,1,3.0,2.0,-1.0,CHO
2018-03-13,Loss,Away,68,NOP,3,2,2.0,1.0,1.0,CHO
2018-03-15,Win,Away,69,ATL,2,1,2.0,1.0,0.0,CHO
2018-03-17,Loss,Away,70,NYK,2,1,2.0,1.0,0.0,CHO
2018-03-19,Loss,Away,71,PHI,2,1,1.0,0.0,1.0,CHO
2018-03-21,Win,Away,72,BRK,2,1,2.0,1.0,0.0,CHO
2018-03-22,Win,Home,73,MEM,1,0,2.0,1.0,-1.0,CHO
2018-03-24,Win,Away,74,DAL,2,1,3.0,2.0,-1.0,CHO
2018-03-26,Win,Home,75,NYK,2,1,1.0,0.0,1.0,CHO
2018-03-28,Loss,Home,76,CLE,2,1,2.0,1.0,0.0,CHO
2018-03-31,Loss,Away,77,WAS,3,2,1.0,0.0,2.0,CHO
2018-04-01,Loss,Home,78,PHI,1,0,1.0,0.0,0.0,CHO
2018-04-03,Loss,Away,79,CHI,2,1,3.0,2.0,-1.0,CHO
2018-04-06,Win,Away,80,ORL,3,2,2.0,1.0,1.0,CHO
2018-04-08,Loss,Home,81,IND,2,1,2.0,1.0,0.0,CHO
2018-04-10,Win,Away,82,IND,2,1,2.0,1.0,0.0,CHO
2017-10-19,Loss,Home,1,LAC,10,9,10.0,9.0,0.0,LAL
2017-10-20,Win,Away,2,PHO,1,0,2.0,1.0,-1.0,LAL
2017-10-22,Loss,Home,3,NOP,2,1,2.0,1.0,0.0,LAL
2017-10-25,Win,Home,4,WAS,3,2,2.0,1.0,1.0,LAL
2017-10-27,Loss,Home,5,TOR,2,1,2.0,1.0,0.0,LAL
2017-10-28,Loss,Away,6,UTA,1,0,3.0,2.0,-2.0,LAL
2017-10-31,Win,Home,7,DET,3,2,1.0,0.0,2.0,LAL
2017-11-02,Loss,Away,8,POR,2,1,2.0,1.0,0.0,LAL
2017-11-03,Win,Home,9,BRK,1,0,3.0,2.0,-2.0,LAL
2017-11-05,Win,Home,10,MEM,2,1,1.0,0.0,1.0,LAL
2017-11-08,Loss,Away,11,BOS,3,2,1.0,0.0,2.0,LAL
2017-11-09,Loss,Away,12,WAS,1,0,2.0,1.0,-1.0,LAL
2017-11-11,Loss,Away,13,MIL,2,1,2.0,1.0,0.0,LAL
2017-11-13,Win,Away,14,PHO,2,1,1.0,0.0,1.0,LAL
2017-11-15,Loss,Home,15,PHI,2,1,3.0,2.0,-1.0,LAL
2017-11-17,Loss,Home,16,PHO,2,1,3.0,2.0,-1.0,LAL
2017-11-19,Win,Home,17,DEN,2,1,1.0,0.0,1.0,LAL
2017-11-21,Win,Home,18,CHI,2,1,2.0,1.0,0.0,LAL
2017-11-22,Loss,Away,19,SAC,1,0,3.0,2.0,-2.0,LAL
2017-11-27,Loss,Away,20,LAC,5,4,3.0,2.0,2.0,LAL
2017-11-29,Loss,Home,21,GSW,2,1,2.0,1.0,0.0,LAL
2017-12-02,Loss,Away,22,DEN,3,2,2.0,1.0,1.0,LAL
2017-12-03,Loss,Home,23,HOU,1,0,4.0,3.0,-3.0,LAL
2017-12-07,Win,Away,24,PHI,4,3,3.0,2.0,1.0,LAL
2017-12-09,Win,Away,25,CHO,2,1,1.0,0.0,1.0,LAL
2017-12-12,Loss,Away,26,NYK,3,2,1.0,0.0,2.0,LAL
2017-12-14,Loss,Away,27,CLE,2,1,1.0,0.0,1.0,LAL
2017-12-18,Loss,Home,28,GSW,4,3,3.0,2.0,1.0,LAL
2017-12-20,Win,Away,29,HOU,2,1,2.0,1.0,0.0,LAL
2017-12-22,Loss,Away,30,GSW,2,1,4.0,3.0,-2.0,LAL
2017-12-23,Loss,Home,31,POR,1,0,2.0,1.0,-1.0,LAL
2017-12-25,Loss,Home,32,MIN,2,1,2.0,1.0,0.0,LAL
2017-12-27,Loss,Home,33,MEM,2,1,2.0,1.0,0.0,LAL
2017-12-29,Loss,Home,34,LAC,2,1,3.0,2.0,-1.0,LAL
2017-12-31,Loss,Away,35,HOU,2,1,2.0,1.0,0.0,LAL
2018-01-01,Loss,Away,36,MIN,1,0,1.0,0.0,0.0,LAL
2018-01-03,Loss,Home,37,OKC,2,1,2.0,1.0,0.0,LAL
2018-01-05,Loss,Home,38,CHO,2,1,3.0,2.0,-1.0,LAL
2018-01-07,Win,Home,39,ATL,2,1,2.0,1.0,0.0,LAL
2018-01-09,Win,Home,40,SAC,2,1,1.0,0.0,1.0,LAL
2018-01-11,Win,Home,41,SAS,2,1,2.0,1.0,0.0,LAL
2018-01-13,Win,Away,42,DAL,2,1,2.0,1.0,0.0,LAL
2018-01-15,Loss,Away,43,MEM,2,1,2.0,1.0,0.0,LAL
2018-01-17,Loss,Away,44,OKC,2,1,2.0,1.0,0.0,LAL
2018-01-19,Win,Home,45,IND,2,1,3.0,2.0,-1.0,LAL
2018-01-21,Win,Home,46,NYK,2,1,2.0,1.0,0.0,LAL
2018-01-23,Win,Home,47,BOS,2,1,3.0,2.0,-1.0,LAL
2018-01-26,Win,Away,48,CHI,3,2,2.0,1.0,1.0,LAL
2018-01-28,Loss,Away,49,TOR,2,1,2.0,1.0,0.0,LAL
2018-01-31,Loss,Away,50,ORL,3,2,1.0,0.0,2.0,LAL
2018-02-02,Win,Away,51,BRK,2,1,3.0,2.0,-1.0,LAL
2018-02-04,Win,Away,52,OKC,2,1,2.0,1.0,0.0,LAL
2018-02-06,Win,Home,53,PHO,2,1,2.0,1.0,0.0,LAL
2018-02-08,Win,Home,54,OKC,2,1,2.0,1.0,0.0,LAL
2018-02-10,Loss,Away,55,DAL,2,1,3.0,2.0,-1.0,LAL
2018-02-14,Loss,Away,56,NOP,4,3,2.0,1.0,2.0,LAL
2018-02-15,Loss,Away,57,MIN,1,0,4.0,3.0,-3.0,LAL
2018-02-23,Win,Home,58,DAL,8,7,2.0,1.0,6.0,LAL
2018-02-24,Win,Away,59,SAC,1,0,2.0,1.0,-1.0,LAL
2018-02-26,Win,Away,60,ATL,2,1,9.0,8.0,-7.0,LAL
2018-03-01,Win,Away,61,MIA,3,2,3.0,2.0,0.0,LAL
2018-03-03,Win,Away,62,SAS,2,1,3.0,2.0,-1.0,LAL
2018-03-05,Loss,Home,63,POR,2,1,2.0,1.0,0.0,LAL
2018-03-07,Win,Home,64,ORL,2,1,2.0,1.0,0.0,LAL
2018-03-09,Loss,Away,65,DEN,2,1,1.0,0.0,1.0,LAL
2018-03-11,Win,Home,66,CLE,2,1,2.0,1.0,0.0,LAL
2018-03-13,Win,Home,67,DEN,2,1,2.0,1.0,0.0,LAL
2018-03-14,Loss,Away,68,GSW,1,0,3.0,2.0,-2.0,LAL
2018-03-16,Loss,Home,69,MIA,2,1,2.0,1.0,0.0,LAL
2018-03-19,Loss,Away,70,IND,3,2,2.0,1.0,1.0,LAL
2018-03-22,Loss,Away,71,NOP,3,2,2.0,1.0,1.0,LAL
2018-03-24,Win,Away,72,MEM,2,1,1.0,0.0,1.0,LAL
2018-03-26,Loss,Away,73,DET,2,1,2.0,1.0,0.0,LAL
2018-03-28,Win,Home,74,DAL,2,1,3.0,2.0,-1.0,LAL
2018-03-30,Loss,Home,75,MIL,2,1,2.0,1.0,0.0,LAL
2018-04-01,Loss,Home,76,SAC,2,1,2.0,1.0,0.0,LAL
